name	p_kappa_a	p_rho_A	p_alpha_g	p_alpha_n	tr_max	fold_is_j_max	j_lo	j_crit	j_at_first_cross	cross
draw2190	3.36615422883	0.0423951826413	1.84281940538	0.144707205373	-0.3402213885045008	1.0	0.0024793603931278	0.121763906452604		0
draw2191	0.252393145622	1.04846280356	0.0411260855402	1.70978451542	-0.7635116909373478	1.0	0.0008198332748577	0.2158320094784415		0
draw2193	0.0690110614533	0.0726810982769	0.466271535478	7.93105970193	-0.5950975021563935	1.0	0.0014764190168122	0.1778878246017745		0
draw2196	4.99869825522	8.27390285912	0.107331309931	0.136910846793	-0.6601529823370585	1.0	0.4931560737316312	3.0770046573048395		0
draw2197	0.0608042996893	0.93983388353	18.7184432379	0.596006940748	-0.1820276056591183	1.0	0.0109448697651282	0.4026220192782804		0
draw2199	3.41246812736	0.116433918655	3.59222258816	1.70229824689	-0.0881533574833411	1.0	0.0010778176522852	0.0102041458984572		0
draw2200	0.222192373055	0.168844341675	1.04166030071	0.240910791444	-0.243031352041448	1.0	0.0034636589556682	0.3979857545379479		0
draw2203	3.21722533235	0.210367624633	0.0461449062778	0.246060044012	-0.878768041111657	1.0	0.0025974223771567	0.0490415953264333		0
draw2204	2.43866536172	0.0121025094425	9.63591121141	0.0116366009192	-0.3131568690890224	1.0	0.0014748682396479	0.002070618457892		0
draw2205	1.27372138441	0.38722176574	28.8474211084	0.0134933774135	-0.2406910893990058	1.0	0.0008879110408455	0.0307168625265878		0
draw2207	0.0669942417313	0.0102614677122	0.253514124481	0.0283553571044	-0.0166116017796607	1.0	0.0021322774999042	0.0150735517335615		0
draw2208	0.0134434113171	2.47912695941	21.519823337	2.03689491207	-1.1517324102685929	1.0	0.0005813395933946	0.6136773770894755		0
draw2211	0.0298765044742	0.870607578523	24.0455983856	8.88398404224	0.2381740585401141	1.0	0.0417964864494511	0.4045249627301957	0.3738772146851792	1
draw2212	1.04054207079	0.145047873431	16.5033927657	0.613120821133	-0.0575863667180866	1.0	0.0028767722801096	0.003193905291728		0
draw2213	0.688782281834	7.04255333497	35.7917655704	5.23913613834	-0.3366007605392032	1.0	0.006506634333523	0.8863026701026607		0
draw2214	0.171380715408	0.15752391439	0.541761824119	2.13277599111	-0.1495564815625694	1.0	0.0002241775729275	0.0285163955167208		0
draw2215	0.123173061149	0.088994158408	0.0559664164906	0.431325240386	-0.3226173858723085	1.0	0.0012027058175137	0.0590226005923948		0
draw2216	0.284114788524	0.923580727626	22.7799725245	0.0449068569449	-0.1786951803685297	1.0	0.0132260921715537	0.1811590997049775		0
draw2217	2.06775467248	0.0418968564264	2.04586912037	3.68945240099	-0.9690422098682326	1.0	0.0070310902273409	0.0080643905976512		0
draw2218	0.0415123913325	0.0501322159118	0.0183152092387	0.0482527446295	-0.0103037130542349	1.0	0.006810849210191	0.0181567650730116		0
draw2219	0.0150165645956	4.48307503393	0.232613884279	0.757109615356	-0.0987599316546395	1.0	0.0025989382376445	0.136309845553734		0
draw2221	0.491780997116	0.828787990285	0.549126955991	0.214763123409	-0.1733249445907198	1.0	0.0894226571543075	0.745138258848489		0
draw2222	0.0461689713031	0.686909479422	45.8758164699	0.056954444539	-0.640579070412801	1.0	0.0393100959224139	0.2903104673914367		0
draw2224	0.150136849846	1.17803745544	34.9160698309	0.00948328861442	-0.1878773559116632	1.0	0.0125372128031654	0.1521446296855458		0
draw2225	0.193022153451	0.934817068183	0.418195902281	6.61816496322	-0.5099620055915014	1.0	0.0191671785003084	0.2126354638011759		0
draw2226	1.08025803137	0.0724107732656	88.8504946288	0.0601528877958	-3.909529624463359	1.0	0.0022521726115687	0.0064175132586077		0
draw2227	0.923884966016	0.233827172913	28.7219759368	0.00146682417877	-3.42368789842814	1.0	0.031273724660332	0.0728079057234407		0
draw2228	2.97495630232	0.209541104391	4.11608806848	0.188828484001	-0.1147313421185133	1.0	0.0096554820405354	0.0132731486656302		0
draw2229	0.800517865086	0.809872279136	18.0483526637	0.0167981540172	-2.874174323318344	1.0	0.1106099126059913	0.2523693957591269		0
draw2231	0.0287219239244	0.493305975043	5.06745422571	0.063055761762	0.4796265608503577	1.0	0.0081819229684843	0.1782649237715957	0.1657202390208209	1
draw2232	0.0157956729406	0.0659193022653	0.0101854736963	4.85377363287	-0.1512297993123393	1.0	0.0034319775553939	0.0366898009732897		0
draw2233	0.676806350847	5.62420265329	7.4740584643	1.32197831087	-0.0434016153410772	1.0	0.0096342840521706	0.1065725052407868		0
draw2234	6.45036514135	0.057229857576	0.214690256731	2.59607629762	-0.908276016760718	1.0	0.01340417338962	0.2336370579791112		0
draw2235	0.996350743783	1.29385646911	0.173223761941	0.00193138482649	-0.0811496499329117	1.0	0.0024666720964626	0.1484231238976105		0
draw2236	0.0437305211969	1.48311723959	0.301891283608	9.76215267691	-0.5831848436269125	1.0	0.0008764001265394	0.0848946284192896		0
draw2240	9.93839157747	3.80004206434	0.220868740119	3.20465951318	-0.8549203628287675	1.0	3.967864825917079e-05	0.3779650666798966		0
draw2241	0.0148899268559	0.493984862165	3.2588472432	0.392404399975	-0.5207769874914645	1.0	0.0289796173578676	0.2586042936183417		0
draw2242	0.0360779182329	2.25877239771	0.55523206808	0.676388490119	-0.6514143439975963	1.0	0.1174242978208365	1.3996194356308007		0
draw2243	0.263505296395	2.73145839821	5.91281058641	0.0856470639213	-1.039252465959153	1.0	0.0926822070381301	0.7746734343913964		0
draw2244	0.462782603863	0.0433653180309	0.935113447909	0.0349386601358	-0.0885759040231462	1.0	6.379605474100544e-05	0.0298086745210694		0
draw2246	7.85861941358	1.07450209852	41.2017328785	3.42682848844	-1.0574152472216325	1.0	0.0056757012902126	0.0174024453830602		0
draw2247	1.4679909573	1.41406561961	1.83529348807	0.656974678471	-0.1983682067145397	1.0	4.9174620135218656e-05	0.0115243670397852		0
draw2248	1.9367716002	1.24369692728	12.7578590113	0.00227106587351	-0.4566711149788939	1.0	0.0146468913004809	0.0179151341745011		0
draw2252	0.381540249371	0.0255018246	61.1700400854	0.00135767747953	-0.1047201495114767	1.0	0.0004628145752275	0.0042233511323079		0
draw2253	0.0153722045487	0.265085326326	6.76460831641	0.00821540622711	0.0987747963727546	1.0	0.0100440970532232	0.0687964814674785	0.0614730541466891	1
draw2259	0.98787840702	2.49674567103	7.08080420341	3.1195142979	-0.2900021576472154	1.0	0.0095011574339382	0.3976532971910422		0
draw2260	6.87327725726	8.57320151853	1.32318267849	7.49335734377	-1.1805275619597568	1.0	0.0002556118237573	1.0805798272542697		0
draw2262	9.47054071197	0.223421977289	1.07885545948	0.160651274501	-0.2041000809984808	1.0	6.789363850009803e-05	0.0147932528250795		0
draw2263	1.20030233249	0.0220086703072	0.151753125881	2.50751007089	-0.0532210981212249	1.0	0.0089061598604191	0.0730441384920848		0
draw2265	8.60052198606	0.051600406415	0.149157196367	0.00767819986711	-0.0537036942753812	1.0	0.0006173882451845	0.0244521788898426		0
draw2266	7.36046978861	1.7931395958	21.3103913185	0.777857035125	-0.5992417674709687	1.0	0.005841170174456	0.0684302989702753		0
draw2267	0.0411877831867	0.0431054279163	0.496572239412	0.0149119940191	-0.0327340757488978	1.0	0.0183558527619806	0.0379332764374656		0
draw2268	3.33107167958	4.31690473918	0.0411834430895	0.141018151976	-0.0193886020944557	1.0	0.0121056967352681	0.0299294998471723		0
draw2269	0.146846268488	0.025047646542	0.111571264853	0.105012257616	-0.1534741449157034	1.0	0.0059359303556145	0.0652051736539004		0
draw2271	0.0421056338538	1.22856448111	0.0423682860276	2.91110292358	-0.1153921082380838	1.0	0.0120038872183712	0.0221134314240178		0
draw2273	8.99856758459	0.0268168559166	0.0493270978313	0.256927689128	-0.0372611560520692	1.0	0.0004357866995288	0.0420879391130846		0
draw2277	2.16261014284	0.213997178386	0.234968834503	0.0118569521512	-0.2648453543674363	1.0	7.149822123347558e-05	0.034298550798342		0
draw2278	0.22752632428	0.0690083557113	0.413756305108	2.97586491835	-0.1500102513175931	1.0	0.0091515445796632	0.0730622175854068		0
draw2279	0.0230489800105	0.0662285342107	0.170804860209	0.0852910223822	-0.1016538090821551	1.0	0.0095571066913534	0.6784768064501894		0
draw2283	0.455729491193	0.504555431245	3.16320969496	0.744630557773	-0.2327509507278737	1.0	0.0034833215831871	0.1511947006849521		0
draw2285	0.211920243234	0.873887541339	23.2021891725	0.138513267543	-0.166931362304513	1.0	0.0247748696139287	0.0433918434919114		0
draw2286	0.0339796082474	0.607501568876	0.0243121133703	1.68409663168	-0.4346559374681535	1.0	0.0002704867389113	0.0783664186245156		0
draw2288	3.87060533204	0.130584213262	16.9958047293	0.0471913251142	-0.0991224044510379	1.0	0.0107807614901605	0.0572560719888945		0
draw2290	0.0186843568915	1.25701742867	0.0139856168163	0.165992776383	-0.3099280448306109	1.0	0.0035981279000312	0.1698136938208871		0
draw2294	0.254189694773	0.463712902885	26.1396282125	0.00364490593113	-0.1609060537354196	1.0	0.5074238180967221	1.1969793581718116		0
draw2295	0.266407230428	0.909944962573	0.0632481964793	0.00291166001452	-0.0568941378197939	1.0	0.0426493322632676	0.1089540292398325		0
draw2297	1.50471936105	0.0105833212501	0.161405277286	0.0586275652269	-0.1651480191996436	1.0	0.7219142652281878	1.2503437679190572		0
draw2298	0.46794310177	0.103884281192	5.39062180456	0.0514547936501	-1.3020723536969492	1.0	0.0996921652008558	0.190960867036584		0
draw2299	0.100101138686	0.0743966454701	4.21925969607	0.00113606768246	-0.037604480922578	1.0	0.0459387136103971	0.1506734936390099		0
draw2300	0.0736193430648	0.395349925759	4.30789453281	3.57562774573	-0.4297699693038364	1.0	0.030914217927886	0.3732758856099011		0
draw2301	0.0364916700419	0.125287579634	61.4089877182	0.263871870055	-0.2906976768132099	1.0	0.0305403938010899	0.0591469757397451		0
draw2307	2.7547048466	0.450306608113	2.51631058722	0.362246802164	-2.365020882030481	1.0	0.0901052303230914	0.8631452711728687		0
draw2308	0.166122653642	0.0940344045917	0.254074331856	0.00549562224851	-0.1955518688684062	1.0	0.1556599966649679	0.9488726232979668		0
draw2309	0.166763468489	7.8972869685	3.66576882719	2.14333515771	-1.31452478560997	1.0	0.0028229870805826	0.4729241059127179		0
draw2311	4.79412953299	0.0386279076116	0.614499287905	0.00149960676139	-0.0126355831188765	1.0	0.0770217027183813	0.1643627616066806		0
draw2313	1.09732044579	0.0616064045559	0.015256784569	6.58210846258	-0.2919566591596969	1.0	0.0010508127624947	0.0543943715954884		0
draw2316	0.0122115934366	0.270163865063	0.0168990201291	0.0339580497934	-3.989598194415014	1.0	0.0460256634899699	0.4730379005657307		0
draw2317	3.37870706482	1.18163400595	0.0308348772208	0.890323611971	-0.1883456715507985	1.0	0.0107215969310584	0.2341105395782143		0
draw2318	0.134383240555	0.034860121554	0.0330119379133	0.184474268707	-0.1477916405654199	1.0	0.0198160670761918	0.1640162386148258		0
draw2321	0.0240848325544	0.0212411305097	0.604854049072	3.7897421283	-0.0245976203009211	1.0	0.0003940786436431	0.0077349806944231		0
draw2322	0.0385176229626	0.0131232444732	3.83026848996	0.862098965678	-0.2836473249688029	1.0	0.0001101869462501	0.0362206241167959		0
draw2324	0.010038519798	4.55759481654	62.3882973735	5.86882202037	-1.980589762828924	1.0	0.0050143059804654	0.5871538854525986		0
draw2325	0.673487870279	0.0480463647712	42.0999660135	4.22415862719	-0.8784446306201822	1.0	0.000238689460987	0.0145228353739208		0
draw2327	0.200218897104	0.0525817325636	0.137090334853	0.0104797526106	-0.1735131055531641	1.0	0.0034318808286947	0.1173729072239492		0
draw2330	0.0311911676107	0.327470127943	77.4466036511	7.75125841214	-6.373830192041735	1.0	0.0139744724520018	0.3298557340343276		0
draw2331	0.412552019803	0.0541578791997	0.165994543969	0.238414599399	-0.3214934240779021	1.0	0.0277534273401205	0.4167718588141326		0
draw2333	0.810711083161	0.352280689338	36.4535415082	7.60723859029	-1.090489530917651	1.0	0.0004779503749909	0.0890367372678205		0
draw2335	1.72117364518	1.71389601251	0.129706514074	2.09425510836	-0.3871310184444353	1.0	0.0011683430929122	0.1914931650837736		0
draw2336	0.0277920083281	2.50578323687	0.0263164413924	4.87390044538	-0.9603134071910276	1.0	0.020193944760565	0.290534195433872		0
draw2337	0.034452293196	0.026044368879	52.2677451477	9.59515500868	-0.4137177525760779	1.0	0.0001717663301317	0.0245610821909506		0
draw2339	0.278243049767	0.0464112322057	0.0218496362114	0.268867489242	-0.8971307843772967	1.0	0.0079538243825683	0.6072278764329028		0
draw2340	7.12872163286	7.67640186855	9.34347470668	0.00165190669412	-4.959779534027886	1.0	0.3034458107279873	0.5151558604591664		0
draw2343	0.0672211966567	0.0244505175917	94.0337323472	0.0793613924503	-0.097331371055538	1.0	0.000975625095889	0.0044947568100127		0
draw2344	0.376063816176	7.69368946059	2.26344113896	0.635957904748	-0.6467874985980119	1.0	0.0005232013765593	1.1495516627838775		0
draw2346	2.39505798026	0.251231309351	2.19917835848	0.0273115376025	-5.527531211837433	1.0	0.0203849127825672	0.0906536112888184		0
draw2349	4.85499182067	2.47320172645	0.0258078532225	0.00739450573815	-0.0382020637578343	1.0	0.0355975077352229	0.1764092881514653		0
draw2351	0.242978241833	1.61513216214	0.0160394706765	0.00851813888823	-0.1030191852916032	1.0	0.0059626908392681	0.0877834236109738		0
draw2353	1.22814986707	0.0272056709613	2.09581631866	0.0255490189026	-0.0814749522001172	1.0	0.0003692602995863	0.0197210465959579		0
draw2359	2.03383479288	0.0134116592518	1.26258414331	0.0463792232409	-0.0316824049258774	1.0	0.0222291358983878	0.1435733024933381		0
draw2360	0.41007178366	0.642599112299	0.0886496039142	0.00466535734724	0.0081189152393292	1.0	0.0254004495443279	0.1202757138867908	0.0744690797907265	1
draw2362	0.010446797775	0.354779955433	0.0281137678672	3.44173714693	-0.4542804149406387	1.0	0.0006560204798405	0.0096566887544786		0
draw2367	5.74965714846	6.10114203832	0.0207031233272	7.1355433207	-14.687227542683388	1.0	0.0174853352557955	0.1918274661917105		0
draw2369	0.0254121523419	0.291222012096	2.11575001881	0.00229238579493	-0.0438541221385045	1.0	0.0158614000070443	0.3039553893510945		0
draw2372	0.255322881792	0.0209840219794	0.0172510296541	0.0154001865345	-0.0376507705311671	1.0	0.0107732147483197	0.4323956688095672		0
draw2377	5.76259328772	0.0494233795161	1.02961833243	9.0516931422	-0.97439166803091	1.0	0.0298707637980658	1.649736751595546		0
draw2378	0.216261598241	0.121353375521	0.183591260871	0.0636777518184	-0.6608645947566643	1.0	0.0005432102612685	0.3734040784195201		0
draw2379	0.292685685055	0.18510583629	29.7768618057	0.400076008389	-1.432610299460813	1.0	0.02131258772624	0.1251319167779224		0
draw2380	2.98238658644	0.0405892647261	0.0300755889951	7.37486513018	-1.385803998297291	1.0	0.0001505055591116	0.015250713897979		0
draw2382	0.224234826088	6.07223686812	0.255504257166	0.872652428747	-0.5167612447209412	1.0	0.0135818112161286	0.4510975178669654		0
draw2384	1.27727376692	1.23468712847	0.482471391163	0.813961556391	-0.1319476062959863	1.0	0.0042921454182301	0.026075663333285		0
draw2386	0.0267479566416	6.84131625548	17.9541754527	1.50999473034	-0.250088019173915	1.0	0.0277720830343846	1.0048014663675244		0
draw2387	4.0844093989	8.28700222483	4.44364335128	0.856929832736	-0.6903970839419344	1.0	0.0310830506852187	2.1532542107582198		0
draw2388	2.46409053896	1.51002501985	0.0684952559816	0.00373359210084	-0.039352003835158	1.0	0.0770778780920158	0.198739311978349		0
draw2390	0.868317991665	3.08807871977	23.847777895	6.83046840757	-0.2564239955234195	1.0	0.0002893262963521	0.807592366762742		0
draw2391	0.756701869716	0.0447585935766	2.70897194355	4.71213867935	-0.5057181926508483	1.0	0.0197122573147156	0.0965779144880952		0
draw2393	1.0174441509	0.0688797084173	3.33391503184	0.0976722362811	-0.0704529780085994	1.0	0.1614118505395909	1.1754106743485893		0
draw2394	2.28004409998	0.0274479885771	0.119039590599	1.05714894601	-0.2396818149564791	1.0	0.0301867758644082	0.3778136616902884		0
draw2396	1.94239615783	1.98850253359	0.135311912246	0.00106771621701	0.017036271247295	1.0	0.0276029286567072	0.1023603668755976	0.0276029286567072	1
draw2400	1.8413630168	1.26431614464	10.4218913487	0.276752497323	-0.2932210641992979	1.0	0.0032270305692856	0.022066965132948		0
draw2401	0.0141070100379	4.21175038895	0.0166681220713	1.34836491484	-2.805631493918617	1.0	0.0232234489994611	2.543718214044153		0
draw2404	5.10666943185	1.10579952964	0.457418825988	0.367699445256	-0.0158844406913101	1.0	0.0099642861854611	0.084941776451494		0
draw2406	1.31145306073	0.0231405792316	3.2079958153	1.08902536954	-3.1899742158004685	1.0	0.6465152981109975	1.6640879074378947		0
draw2409	0.0115083632606	0.0114004038981	0.010462484692	0.00385573188209	-0.3623360270764679	1.0	0.0262804934866213	0.0279877825563549		0
draw2412	2.11938662802	0.0996796002284	1.05816796515	3.72975133209	-0.4658368463167036	1.0	0.0027390313641086	0.0456262998645906		0
draw2413	0.0172160170227	3.09258012774	3.94802194947	0.0101598016061	-1.2101110964252828	1.0	0.0641351441624799	0.0714204163701526		0
draw2420	0.766644353307	0.101058697447	0.0155929557508	1.39059969893	-0.2826229937739924	1.0	0.0002278009474648	0.050824022004031		0
draw2423	0.0204258255195	1.35251562119	0.0336184087784	0.00108357578212	-0.0196469961442433	1.0	0.0070190662900668	0.0654784777194304		0
draw2424	2.90450644722	0.137515833807	0.0547584473762	1.29169988818	-1.4014421770697916	1.0	0.0069761752234615	0.0524165200314495		0
draw2426	0.535845216122	0.124917745374	21.4834457506	0.0310442420538	-0.2267860225018274	1.0	0.0105682763034029	0.0526828403445282		0
draw2428	3.32644902062	1.96266877245	12.3821314046	0.265482525579	-2.888760655473717	1.0	0.0163682334142764	0.1181117599109759		0
draw2429	0.125596721402	2.23751349756	7.10487248537	0.00665537656575	-0.7425406085733073	1.0	0.0166525107181343	0.0407133457994172		0
draw2431	0.0107770995144	1.94555761062	0.565522208478	0.00717070996853	0.3182626671795662	1.0	0.0095570379615415	0.3331917821608429	0.3316300865872156	1
draw2436	3.78858672101	0.0649230406696	2.95277583162	4.47719185471	-0.1082801780639027	1.0	6.530352754087436e-05	0.0131532725578836		0
draw2438	0.336393140322	0.0565713841562	0.508638931356	0.00352748711008	-0.9986701551387318	1.0	0.0118701695096512	0.4402797541783316		0
draw2439	2.69012621997	8.63442614259	60.2721816682	0.332761952919	-5.855440671629137	1.0	0.2693990458914065	0.7043601759377395		0
draw2440	2.6558985087	0.417699752305	0.0117100318452	0.01619257939	-0.0421121406942489	1.0	0.0025036676136857	0.0045897452972378		0
draw2442	6.59223561159	0.0128051152265	0.928460972597	0.890563244382	-0.6424611658627548	1.0	0.000360558117313	0.0630545613612042		0
draw2443	3.91601065348	0.0155507053071	0.822100060248	0.0562112102411	-0.0239461631279935	1.0	4.056638401485775e-06	0.0012437651126304		0
draw2444	0.108084244142	0.0789438419934	16.7636616317	4.56863554381	-0.1097671161701629	1.0	0.0042032613472997	0.0403952124295614		0
draw2445	0.153625769106	0.870546870766	0.0212009050591	0.0423282172027	-58.13445509845315	1.0	0.3620446097075063	0.4630659639036179		0
draw2447	5.56284892448	0.289570517562	14.606522456	0.120330220265	-0.054095763939692	1.0	4.905974105294556e-05	0.0009877376766041		0
draw2448	0.0584441051716	0.0190383433286	0.0212171499269	0.211629439847	-0.032656209172825	1.0	0.0008004127321306	0.0186781969025916		0
draw2449	0.0983122498289	0.0106057036557	9.89803834027	0.00177015006356	-0.6117981901680701	1.0	0.0318750527638598	0.1493798005041446		0
draw2451	2.50342795547	7.97905066102	35.1740377703	0.0126325640819	-4.85173964769324	1.0	0.4912560031976001	1.3365014763790954		0
draw2454	1.15349763916	5.24487995424	9.74692449152	2.31055949149	-0.1428795262288635	1.0	0.0006629357754799	0.0390607896228913		0
draw2455	4.53181299887	4.40541468861	0.64173639789	1.10057599799	-0.2343569754123126	1.0	0.0022377718542378	0.1314965581032594		0
draw2456	0.434442902463	0.0328816691668	15.1707523643	0.00943758833034	-0.2610889940625904	1.0	0.0744624467549608	0.2537912676763201		0
draw2457	0.248677567211	0.0591679663528	0.0121623981838	0.0122373847891	-0.1029529418904662	1.0	0.029691484050075	0.3182335771652178		0
draw2460	9.5823116462	0.033825001614	69.7654018153	0.0155055851377	-1.7491861918935692	1.0	0.0115543915461436	0.051243084794817		0
draw2461	0.235565363967	0.0650703787501	12.3509910595	0.160102501636	-0.1326098820560099	1.0	0.0167188413403499	0.0372532860972595		0
draw2464	1.11441752021	5.17662995086	8.81986316067	0.00741860332001	-0.3679735921345729	1.0	0.1370536860391933	1.0375703820634852		0
draw2466	2.09773899656	0.0134444732639	0.922538461441	2.37536468401	-0.0754879449872302	1.0	0.000705329909356	0.0181590466279773		0
draw2467	0.0924868903094	0.258193865795	2.42136400762	0.0297136687139	-0.1301342944586881	1.0	0.0010355822460854	0.1553288056875813		0
draw2468	0.678784875545	0.796016312632	0.010628772415	4.60199313237	-0.2080730258531708	1.0	0.0026366343327081	0.0552128089087092		0
draw2469	7.18796113142	3.01727970251	48.1887571087	0.0767694743589	-1.3254718111208477	1.0	0.0268809012687482	0.1211770232618843		0
draw2470	1.89174719405	0.065670114722	0.0627366623203	0.616219946205	-0.7414982876038942	1.0	0.0049825505261901	0.2391424684236424		0
draw2471	0.876852332439	0.0217059845215	28.5444065296	0.0233707706684	-0.4392337424813256	1.0	0.0003881206255078	0.0021114189359818		0
draw2473	0.0446710928939	0.0158367548725	62.2769724743	2.32141515134	-10.2086035764255	1.0	0.0759175834873171	0.4476033048793065		0
draw2475	0.414475214022	0.0112506800629	0.270886702039	0.0916179614933	-0.1618517336656669	1.0	0.0347857461784024	0.2326783063178595		0
draw2476	0.0920861484965	2.42500061718	2.45324335792	0.0313026765227	-0.098431745504037	0.0	0.0483403379669093	0.0483401844289633		0
draw2481	0.941333145367	0.192731529707	17.696817999	0.00285446061791	-0.075891196810948	1.0	0.2979728215674255	0.5416320086362643		0
draw2482	2.31901131075	0.0533259837209	0.0854749836303	4.96285333607	-7.124980841832971	1.0	0.0058996927017095	1.0692482941817394		0
draw2485	0.0476801233552	0.0125487049304	7.81299824472	1.918148469	-0.026432143652465	1.0	0.0062071405886745	0.0148660250079523		0
draw2487	0.0219065997179	0.0267496207522	0.823011724771	0.585321420823	-0.1615386923777111	1.0	7.843409723223354e-05	0.035802092003041		0
draw2488	0.0886652087478	0.028051773901	15.0273190115	0.133417260852	-0.1382155026370461	1.0	0.0003301639924556	0.0163516480095372		0
draw2491	0.434522015074	0.911416432675	0.192887935339	0.00289955028593	-0.0330267433140876	1.0	0.0150752488713243	0.0272846683412294		0
draw2492	0.304066675975	5.76977446084	0.343186307422	0.0631800612865	-0.0373730864847536	1.0	0.0152959014494092	0.1689717215529879		0
draw2493	0.127923938565	0.449011459778	0.666359405449	0.0613901350779	-0.2011208169692364	1.0	0.0257131864929304	0.4960691492133899		0
draw2495	0.285652098398	0.218839776165	0.6559100427	0.863509712844	-0.452234315750634	1.0	0.196831012039033	4.640225315437993		0
draw2496	0.0417464596915	0.0485926191386	0.177416457193	0.0327707285174	-0.1770389006686109	1.0	0.0001916691822214	0.1289282448678485		0
draw2499	4.49695444741	0.880818174787	0.023111942546	3.34369499811	-1.2203951278069378	1.0	0.0008482276963622	0.343089616278271		0
draw2501	1.99729768469	0.0920706586944	0.0119594918932	0.467064754356	-0.0270375867956791	1.0	3.3518963170240986e-05	0.0048862773270434		0
draw2503	0.238802578485	0.0182694728968	82.763355907	0.00205642525848	-0.0569175620509001	1.0	0.0036236800087853	0.0036428383802936		0
draw2506	0.0119148363141	4.60880918302	0.0166244140967	0.811194654535	-6.124781207987578	1.0	0.0639647799292533	0.5906980326426632		0
draw2507	6.24367361141	0.0875751566584	0.283605515372	1.89948922768	-0.2120557930902004	1.0	0.0048986983255859	0.0600109683907121		0
draw2508	0.041224647429	0.0445734742429	0.275857206201	1.68546573392	-1.7602485209272372	1.0	0.0055350928128685	0.5378409763923059		0
draw2509	0.370663714959	0.298815312145	31.9385383805	0.0479328032197	-0.1181192577625673	1.0	0.0435417270286236	0.1388602710081609		0
draw2511	1.10828383825	0.227989042353	4.38394191903	0.0077857761782	-0.2774116443085442	1.0	0.0464376003674339	0.3530337211551629		0
draw2512	0.359729022686	0.0596585014865	81.4826701789	0.0600049362776	-0.3824983702245719	1.0	0.0095109535155371	0.0152791870046944		0
draw2513	0.362145250052	0.12423907351	0.466717237519	0.0953260095306	-0.1842804030017199	1.0	0.0331149079020154	0.4881451531899646		0
draw2514	3.68289753048	4.25466933359	0.0363847932701	5.97716705586	-0.3734481609076835	1.0	0.0138067648681355	0.1257415505946458		0
draw2515	0.0664377346567	1.20244609578	0.42181666925	0.127318890448	-0.2260804085481937	1.0	0.0061249883496529	0.3343717742543455		0
draw2521	0.307150803033	0.242360256888	32.7170707746	0.323654534403	-0.4619642207588634	1.0	0.0020004712500312	0.1522766099175958		0
draw2523	2.44831974256	0.0669465387677	2.0675529849	1.79651546358	-8.653491262949185	1.0	0.0151817378604629	0.3817137368460703		0
draw2524	0.132529994945	0.0287755851159	1.07241399305	0.0883972970652	-0.0695236467424317	1.0	0.002359306667323	0.0329637944052148		0
draw2527	0.0156121493962	2.90669818335	2.21971082704	2.52411874461	-0.4577543655813251	1.0	0.006338672716752	0.2261183395684745		0
draw2528	0.0440997192358	0.0279237798508	5.99124100834	4.18885255982	-0.2768002090034914	1.0	9.928112763783196e-05	0.0317022518415489		0
draw2534	0.111478322575	0.0195288815747	0.142978753283	0.00896732489731	-0.0791804689107893	1.0	0.059095569692742	0.1877840295423158		0
draw2536	0.0240386876813	3.33669145207	1.12898997247	0.152906962324	-2.78169891773965	1.0	0.0402097445656495	0.3716345679489077		0
draw2537	0.014169468986	1.00759364691	1.04951913599	7.55449426727	-0.3258859030481044	1.0	0.0060482229066267	0.1475202449013233		0
draw2538	0.80598324899	0.348775631686	0.543352907307	0.00394536364531	-0.2551451271066823	1.0	0.0204746057619633	0.0912262280769522		0
draw2540	0.156556846364	0.0490359354005	14.7151929517	0.00727973746852	-1.3758279134157805	1.0	0.0032510230387113	0.1310245665388428		0
draw2543	0.0425079121895	1.0310534734	0.049181071173	0.0957595973213	-0.3237717433829806	1.0	0.0013588381831372	0.1532972915526726		0
draw2544	0.0354877359149	0.0213212520176	80.7987187405	0.00789954121511	-0.0106799773407064	1.0	0.0029644523384698	0.0065819555929074		0
draw2548	0.0595177872929	0.0320906832854	0.104580375249	4.58590996056	-0.598324345335603	1.0	0.0003359915589261	0.2097540265272064		0
draw2549	1.37330031703	4.87424724573	0.432567992366	0.39574270288	-0.6942632818846382	1.0	0.0183134470233272	1.0486229233366349		0
draw2550	0.083435006648	0.0170754817133	21.7402045987	0.0471450307651	-0.2204144314910322	1.0	0.0110103265007696	0.0663851816523421		0
draw2551	5.69948918187	0.16447164652	19.2822982787	0.195856563413	-0.2889822714798132	1.0	0.0018687922269619	0.0314530085678124		0
draw2552	0.462251976066	0.0120817257196	64.7382106241	0.00216099003772	-0.0067643106597146	1.0	0.000478474088166	0.0005786913920176		0
draw2553	0.0294541536331	0.30879559969	0.374129597418	0.0164409647013	-8.203085642252018	1.0	0.2650057675814481	0.7503995285000479		0
draw2554	0.713772564732	0.0554923079503	14.3527789938	0.00519821191324	-0.6380433552244984	1.0	0.0047435985539457	0.0059359990344557		0
draw2556	0.11735159686	5.24733546947	7.59087176189	0.194979273003	-0.3878703777560607	1.0	0.0024202626890239	0.2462101355757829		0
draw2557	0.196134943844	0.0417748144612	0.0339948875469	6.01414028717	-0.3398306831989246	1.0	0.0109617302391994	0.2191193475077143		0
draw2559	0.926340250051	3.20358566634	19.347584213	0.991906466164	-1.7949477042971769	1.0	0.0235598667647665	0.1653694249243124		0
