tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_floor	lowj_at_ceiling	frac_of_path	n_proj_fail	path_count	name	traced
-1.7795762354952407	-3.9629446378670714	2.3276381557747157	0.0050846749262889925	3.1328252089843054	3.1350818970453025	225	0	1.633491375383181	0.33025436987075524	0.0625378703307796	3.1328252089843054	1.1102230246251565e-16			0	1	1	1	0	0.896414342629482	0	1	draw93	True
-1.387837082587212	-1.5118410440791497	0.5008849477048294	0.005800940818766836	0.5757424371409956	0.5766100437933156	195	0	0.3431390656515782	0.012011173680589238	0.3844378765120708	0.14989111512599923	4.440892098500626e-16			0	1	1	1	0	0.9112149532710281	0	1	draw94	True
-2.3085309941345806	-6.5248565169373105	0.0007218175793827089	0.06691215161054878	0.13676779521820492	0.06691164336771639	67	0	0.05995099769774045	1.970568831738275e-06	0.05800262242124643	0.13676779521820492	3.469446951953614e-17			0	1	0	0	0	0.5234375	0	1	draw95	True
-0.740937071911574	-0.7418274028166332	0.11017755948599309	0.0014991550700525192	0.17178834668186949	0.17179160911270153	193	0	0.019884720502724784	2.3040045317258636e-05	0.11018011020119835	0.004087214537508601	4.163336342344337e-17			0	1	1	1	0	0.8616071428571429	0	1	draw96	True
-0.8458253680937974	-0.8458253680937974	0.129194130489128	6.364565591515543e-05	0.183193335869856	0.18333593762035616	252	0	9.999999999935194e-05	2.2074445758959074e-06	0.129194130489128	6.364565591515543e-05	2.1510571102112408e-16			1	0	1	1	0	0.9197080291970803	0	1	draw99	True
-0.7759234144519184	-0.8180763167347529	0.021995918578267878	0.027609146006815216	0.057253899833429774	0.057253899973861475	135	0	0.07243848767476212	0.0008434196515217872	0.00017276311033803188	0.05718141450155763	6.522153693858113e-20			0	1	1	1	0	0.8181818181818182	0	1	draw104	True
-0.5473385450569511	-0.80017720874237	0.03596024659049355	0.02203446714135926	0.27514660887705944	0.2751504337815795	170	0	0.4276403972306674	0.05922641327001497	0.00016951323186905164	0.27514660887705944	1.7550522667109103e-18			0	1	1	1	0	0.8629441624365483	0	1	draw110	True
-3.1186980591427163	-3.9035101629830673	2.305386317396987	0.020257489430019936	1.3095355059270466	1.3099630422810191	197	0	0.5128588249534755	0.28255299385038163	0.07214451766402463	1.3095355059270466	1.3877787807814457e-16			0	1	1	1	0	0.8602620087336245	0	1	draw111	True
-1.1476400741152035	-4.817334828970702	0.3526570530701848	0.5398318568261378	2.703017555093806	2.7032066638842087	157	0	0.8985433468524041	0.020499354571374903	0.004582226618350816	2.703017555093806	3.469446951953614e-18			0	1	1	1	0	0.8722222222222222	0	1	draw112	True
-0.3238447323220782	-0.3238447323220782	0.0020605904910699887	0.21961914042423553	0.3933041123473669	0.21960252269150024	27	0	0.5000585084655551	0.07951299321146536	0.0020605904910699887	0.21961914042423553	1.1102230246251565e-16			0	0	0	0	0	0.15	0	1	draw113	True
