u	a	uf	af	G_af	G_u	p_uf	p_af	p_cf	p_df	duf_du	daf_du	dcf_du	ddf_du	chain_sum	name	population
0.7550407625305685	0.7627378674775322	0.12789686379914825	0.587383950889995	0.02081749915691047	0.09049031602711809	0.04906272039686545	0.0069786697673688	5.37906552769872e-05	0.03439513520981596	0.4373687454095091	0.3352309379127414	-0.0021549551989817227	-0.2171619950724737	0.0904903160293272	draw28	kinetic_box
9.851668601900712	0.013270710844356782	9.179734189038577	0.006535423960534622	-5.656952274623378	0.016077468567066343	0.013042848612878525	-0.000946886343059636	0.003980896588496647	6.097095727130187e-07	0.9835918810944151	0.00016738453801480528	-0.015744817321021787	-7.805678596411535e-05	0.016077468567888248	draw30	kinetic_box
1.5153820489830883	0.281679525334038	0.7137309197433432	0.11053801170650386	0.11761175970446333	0.11040406692658719	0.06337786696764325	0.008638755241838873	0.00036426833979542954	0.03802317637577681	0.8963175732061128	0.07345145811563804	-0.024683956976669464	-0.004986227947808151	0.11040406692505436	draw34	kinetic_box
1.594707236294606	0.014987796705229466	0.7055270615528301	0.014126959247102519	-0.3943335066977427	0.022529800613417764	0.015967020704988386	-0.00034846809439001913	0.006781174237979897	0.00013007376451035083	0.8808710773562274	0.0008836887773199565	-0.0939976976319937	-0.0064808298515419745	0.022529800613088617	draw37	kinetic_box
1.1468742890478185	0.0490149572231782	0.626908794387566	0.015243841854380078	-0.04924897194094834	0.009353021947304765	0.007269645845660005	-0.0003703765949701196	0.0021570782361724017	0.000296674460541014	0.7466850075488963	0.007520493938720533	-0.2169777961379614	-0.021404031875902594	0.0093530219474033	draw39	kinetic_box
0.29421635362040466	3.0510480304458736	0.04025414548778613	2.749966173159112	0.07179221241003717	1.2848026864428865	1.051003379870922	0.025180951099357137	0.004665643147773435	0.20395271231381262	0.18391787344636856	0.3507476682225303	-0.001117102652704907	-0.45888174230457096	1.2848026864318651	draw42	kinetic_box
0.9130320990933841	0.00018018365459157866	0.1454699071707325	7.433529148620601e-05	-0.08278659149585284	8.395109051776263e-05	6.830976836730193e-05	-9.418617232909027e-06	2.4792687358360526e-05	2.6725202308025594e-07	0.5040216170273505	0.00011376983956853507	-0.17855259471279933	-0.14381845221551487	8.395109051583368e-05	draw44	kinetic_box
0.002105913028425181	0.005561013826872891	0.0009186123838035974	0.00013868607574342635	-0.00015820083782046475	0.0007908385605967749	0.000790002084642457	-1.0890524659969425e-08	3.260817298688163e-08	8.147583708133238e-07	0.4365121526927287	6.88398671587859e-05	-0.031189118641836176	-0.40304531547902583	0.0007908385606615973	draw45	kinetic_box
0.6537203634414973	2.2964305744954623	0.24812570292134764	1.8091594487829041	0.05467924121451676	0.49778356676479724	0.32844058966733136	0.02035324574089492	0.14005144265810185	0.008938288723454672	0.5278458670046267	0.3722298497348451	-0.05488282614482591	-0.03712017013769977	0.4977835667897828	draw47	kinetic_box
6.194377198574427	0.012380147295663384	5.6630859927752715	0.0048524377571179415	-17.59617590055356	0.04268973123612159	0.036935811708307384	-0.003472411187528333	0.00922022373454408	6.1069812847714975e-06	0.9584513821720553	0.00019733896769121828	-0.03562863880440491	-0.002538673643131823	0.0426897312366079	draw48	kinetic_box
0.4559359932267076	0.6480981046394039	0.2857960068263196	0.5654262889731752	-0.019452704424633177	0.30761876873114763	0.27884283176851926	-0.0005355699141885242	0.026184892104826923	0.0031266147577104085	0.6749430831178211	0.027531900063742606	-0.07281825125982158	-0.2153745018798549	0.3076187687168681	draw49	kinetic_box
0.032704951423756935	0.0007507599174935485	0.005180226514531051	0.0001845752137632795	-4.930711658701625e-05	0.00038473259435385394	0.00037927785881887606	-7.887592972563948e-09	4.42751738205723e-08	5.418347934783798e-06	0.16355723984976475	0.00015996865196211737	-0.0005027144338262972	-0.8346799315602645	0.00038473259433450787	draw50	kinetic_box
0.08266577237261465	0.9796735057659425	0.02062753883344314	0.7623307065802412	0.1756688228567165	2.4438265963703927	2.23814448305347	0.021757163086447755	0.08882205907057356	0.09510289126260592	0.2669876434543662	0.12385329811308571	-0.0928384399467614	-0.4588799425345802	2.443826596473097	draw51	kinetic_box
1.2756060176937472	0.045539986539894925	0.7140866156632485	0.011323623954820448	-2.217346357676118	0.14146694469683513	0.13075388893916254	-0.006830528247741755	0.017525674252502687	1.7909752318269263e-05	0.8495224896701251	0.0030804967496825646	-0.1292707619325319	-0.007057194662390322	0.14146694469624174	draw54	kinetic_box
0.38940142792994864	0.8446171500017415	0.15788432037587746	0.42378245373673956	0.03564795138768072	0.2715388431444894	0.22962701204157918	0.003689627382686378	0.010974894445438766	0.02724730927030069	0.6014701383833322	0.10350180694987836	-0.04723961776541497	-0.141958116047609	0.271538843140005	draw56	kinetic_box
0.009651581883076988	8.516536130626386	0.0018252880627564008	7.837593105971215	0.025975248360569286	39.05813695542866	38.49443240477802	0.009718862741669422	9.604111601184737e-05	0.5538896433559324	0.19132940410848615	0.37415860694609426	-0.0009036293206014474	-0.4326011040936099	39.05813695199163	draw58	kinetic_box
0.0076506273672750395	0.016731742573150948	0.00446118448902928	0.0020270352780561167	-0.0008909794440122472	0.013199037252940065	0.013161515906838436	-8.71502194600493e-07	1.3072811931556091e-05	2.5320036313534538e-05	0.5840399504403827	0.0009781395075468358	-0.10905825960797098	-0.3045467300366442	0.013199037252888927	draw59	kinetic_box
0.022165622833287543	0.20546236202569346	0.006876409576773121	0.008560996107076347	0.005520918798312249	0.06394678048600849	0.06268932990618284	4.60117271334378e-05	5.2882204137023454e-05	0.0011585566471788956	0.3153044425504597	0.0083340706165618	-0.01675653279127556	-0.64191607320206	0.06394678048463219	draw60	kinetic_box
0.7269448240714318	0.03305210707371521	0.10829218547770769	0.005217120091574414	-0.0030760913660088443	0.0007262684934115878	0.0005997701646570597	-5.108340419522801e-06	7.922228547812936e-06	0.00012368444062100641	0.6195452486692962	0.001660659522656101	-0.03655747550247092	-0.33963179501996943	0.0007262684934063561	draw64	kinetic_box
0.03774728645708516	4.625429829195029	0.002307683902011812	3.8229507945097585	0.04372509214005786	10.744000242506559	9.9513518211399	0.025469432648800482	0.00036171028680015205	0.7668172800502148	0.0659221272815576	0.5824900852631292	-0.00032926608481692544	-0.3510045758120805	10.744000244125715	draw65	kinetic_box
