name	group	crossing_index	u	a	tr_at_cross	direction	dtr_dj	j_crit	l1	sign_stable	omega	det_J	j_eq	magnitude_spread
draw1570	terminal	0	0.7204061830251031	0.01896441198211519	8.08242361927114e-14	1.0	57.52529040703735	0.23677068431275863	1.7362030202290004	True	0.2709439045351502	0.07341059940475259	0.22905839694637628	1.0033317992064594
draw1571	window	0	1.2297671324771242	0.04550536015409298	1.810357419529396e-14	1.0	84.14734649740694	0.01737230688447198	-0.8577102249807226	True	0.004216390321664812	1.7777947344628697e-05	0.014422382290751275	1.038454685861208
draw1571	window	1	1.0796159580486555	0.6835482813981213	7.936143062159395e-14	-1.0	-6.597854416408017	0.01737230688447198	-0.0047094795908276515	True	0.004953767426285585	2.4539811713728103e-05	0.016472854333465507	1.0000784807030292
draw1691	window	0	0.7569079156599245	0.03417021881418366	3.1907809727727e-13	1.0	44.22921106122861	0.22827540132220248	-43.58490609630458	True	0.9577754413691588	0.917333796089887	0.11060033550568985	1.0056574554129636
draw1691	window	1	0.4254825923293175	0.2862560155973511	2.6645352591003757e-15	-1.0	-32.18590779648694	0.22827540132220248	-0.9140172487978107	True	0.45622140824651086	0.20813797334242995	0.2162417389291868	1.0000822327373893
draw1743	terminal	0	1.0313147454425295	0.0506057009248785	-4.260369834696576e-12	1.0	16.5861799267546	1.3127041755719202	-24.440139397752844	True	2.6798700284220223	7.181703369234651	0.8070274128378483	1.0017529150008841
draw1762	window	0	0.6193374667901763	0.008238028296718602	-7.508577093418012e-14	1.0	334.31040504935555	0.03245740971439752	-4.303120030794852	True	0.02213800822513764	0.0004900914081762624	0.022539889384288848	1.004377611709901
draw1762	window	1	0.5036797344011613	0.08834054148616347	-8.151812558310212e-14	-1.0	-22.08734146297045	0.03245740971439752	-0.02700074256419678	True	0.08287205303035838	0.0068677771734665365	0.02494850977125669	1.022475724865048
draw1790	window	0	1.0320963314996447	0.18613721370998096	-5.5314693797603454e-14	-1.0	-6.726875473184567	0.03399419612477345	-0.011796168175483344	True	0.003754910424175086	1.4099352293578736e-05	0.027783915294048868	1.0011315809553445
draw1812	window	0	1.0065893062359657	0.12341648565323168	9.14823772291129e-14	1.0	8.968962837474438	1.7576100873284286	-7.125719695163023	True	2.4296856457726403	5.9033723372736135	1.3437176720476223	1.0013050589111285
draw1812	window	1	0.5688219166338861	0.49672804580792607	2.4868995751603507e-14	-1.0	-34.502378095010535	1.7576100873284286	-2.6170792414205475	True	0.8213534100930425	0.6746214242714714	1.747731014432648	1.0000274254569432
draw1822	terminal	0	0.502246277078402	0.06162614689736501	-4.2896242113954486e-14	1.0	21.75864268315047	0.017286330750665414	-0.3677902068692064	True	0.05692497292531292	0.00324045254254761	0.015969708235109344	1.0005567297737463
draw1874	terminal	0	3.3554910158383846	0.08753863451068596	3.512468094157839e-14	1.0	19.18394012060141	0.17095922571424654	-0.6746524486427957	True	0.10831608374930435	0.011732373998786306	0.14651913220139773	1.0195763143956313
draw1929	terminal	0	1.4365000947588722	0.05975048542346366	-4.626188321310565e-12	1.0	26.737058715132235	0.44466491786128803	-14.545964997058233	True	1.1474244787261942	1.3165829343800788	0.34960133411221717	1.0058963799643184
draw1959	terminal	0	1.4040656241085623	0.4087266488801936	8.704148513061227e-14	1.0	13.672982613429571	0.10377318369861628	0.30934699606295224	True	0.10638402379285104	0.011317560518357903	0.09964062390344049	1.0000651094076232
draw1993	window	0	0.5514246831400982	0.4833585882434114	4.9960036108132044e-14	-1.0	-4.105160780734015	2.1658419616183475	-0.7425069283684169	True	2.0144284187338983	4.057921854202752	1.9306050767486758	1.0000575318278566
draw2052	window	0	0.6326120613178883	0.06674778700048212	-2.070565940925917e-14	1.0	27.911690456111813	0.14226866512247752	-2.373853941831936	True	0.3105583603413689	0.09644649517791948	0.12960421170965802	1.0001921604774784
draw2052	window	1	0.45267883520098057	0.20207117207063424	-3.552713678800501e-15	-1.0	-221.85292846737167	0.14226866512247752	-11.884218498469604	True	0.05777314947694426	0.0033377368004854067	0.14225066591466096	1.0000440332414537
draw2164	window	0	1.9253430362156108	0.3393128214867815	-5.925815393936773e-14	1.0	3.232024125354157	0.26493772958347644	-0.11488988500364948	True	0.21607183819072737	0.04668703925911987	0.21147472075674856	1.0008815546337628
draw2164	window	1	1.3587964842852875	0.9972528408917	-1.3988810110276972e-14	-1.0	-9.317694746810384	0.26493772958347644	-0.051420195198374166	True	0.0826117845945621	0.006824706953898318	0.26337999971587256	1.0000316353010144
draw2211	terminal	0	0.6074612520365257	0.03958144412040541	-3.219646771412954e-15	1.0	18.019694353307752	0.4045249627301957	-9.03429415121826	True	0.8017727463602171	0.6428395368060053	0.37153134127069554	1.00052768898304
draw2231	terminal	0	0.5367716346314425	0.016537119141032428	-9.797718192317006e-14	1.0	45.765981107328884	0.17826492377159575	-2.278556499330108	True	0.3875158052964885	0.15016849935458595	0.16542231808067048	1.0008262702289121
draw2253	terminal	0	0.9267302485951843	0.04680296493682641	-2.238487173400472e-14	1.0	12.142977083682384	0.06879648146747855	-0.05684553261051593	True	0.07476904202798701	0.005590409645782883	0.06090450871105541	1.0002688766146428
draw2360	window	0	1.770830762704696	0.23631604575470475	2.0920765120280294e-14	1.0	2.0229495441417034	0.12027571388679083	-0.027342739346552233	True	0.047519356490134966	0.0022580892412365316	0.07386173905988665	1.0012404393060184
draw2360	window	1	1.3913705599030874	0.7511830297281614	2.903927098785175e-14	-1.0	-1.3238553762356637	0.12027571388679083	-0.004847332992311411	True	0.05092296584698816	0.0025931484506535227	0.09580348402854097	1.0001582532369622
draw2396	window	0	1.1556271193613623	0.3230419929909882	-4.4738518445441855e-15	-1.0	-1.167561446479265	0.1023603668755976	-0.0024379065076138803	True	0.05057328780616578	0.0025576574395252765	0.04608530479665788	1.001123910670343
draw2431	terminal	0	3.6196126012649397	0.09226261908043311	-1.4788170688007085e-13	1.0	52.231220628349064	0.3331917821608429	9.088143420017037	True	0.21605280329370036	0.04667881381106638	0.3299133007282873	1.0363974171005559
draw2563	window	0	0.8009398565586636	0.050539481583908245	-1.949551631241775e-12	1.0	24.715879905585606	1.0072823478307178	-57.70657477421757	True	3.3757156991925177	11.395456481774831	0.6852820087418151	1.0075280897152357
draw2563	window	1	0.5146388094900757	0.2781949119176633	9.237055564881302e-14	-1.0	-30.978390444959242	1.0072823478307178	-2.8656982650020733	True	1.1933456347126072	1.4240738038876333	0.9688858588926076	1.000104545543029
draw2688	terminal	0	2.5509097675663153	0.2775245788918958	5.440092820663267e-14	1.0	9.194123159435103	0.6176911673003956	-0.1508979458545776	True	0.30627102493998076	0.09380194071778632	0.5997946070402711	1.001265536416502
draw2734	terminal	0	1.7470559244188948	0.12816430952885008	-7.044365091246618e-14	1.0	44.81053848576627	0.5534287421072003	4.476258285547048	True	0.16722035046472702	0.027962645609546127	0.5501928037064265	1.0000892172655291
draw2863	window	0	0.6798358959226747	0.13170109646252348	-1.2830014828324465e-14	1.0	1.1866909008562478	0.009965329829303642	-0.008295879672511974	True	0.020186689584768217	0.0004075024363917893	0.006972145836683164	1.0000724939774073
draw2863	window	1	0.5706784406777495	0.23815908956341078	-7.779193955670394e-14	-1.0	-1.2881251786434726	0.009965329829303642	-0.010851601471483797	True	0.02340518427705812	0.0005478026510430486	0.008236300392358651	1.0000236598871524
draw2878	terminal	0	1.3192736196352133	0.1915757995738563	4.947431353485854e-14	1.0	10.028338281897849	0.08215899266077609	-0.06436852369140172	True	0.09859493117058814	0.009720960452533007	0.072095066363672	1.0000321379081885
draw2913	window	0	2.507873630209297	0.08503361318709521	9.800493749878569e-14	1.0	18.83075567655643	0.4240275820649887	-4.050320565408952	True	0.31509919247713986	0.09928750109974559	0.19754881945003094	1.0701194625165502
draw2913	window	1	1.7267532388164832	0.9531603258237047	5.6066262743570405e-14	-1.0	-2.724978256940549	0.4240275820649887	0.0036289632118386584	True	0.23379643881407985	0.054660774802145824	0.3264627803415453	1.000168263397237
