tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_edge	frac_of_path	n_proj_fail	path_count	name	traced
-0.3434263872394132	-0.8757386749160189	0.1648006423209211	0.001470508790627589	0.21761234950527047	0.21769960202706592	211	0	0.4958702735655584	0.31771007742865515	0.0020245737921945612	0.21761234950527047	1.3877787807814457e-17			0	1	1	1	0.8274509803921568	0	1	nu=0.01373,chi=0.233	True
-0.33957652302352764	-0.8450427148051927	0.15172042313846182	0.0014285315102409606	0.20920563662254804	0.2092663197036227	211	0	0.49301979530830975	0.3038260918336118	0.0016175712888422786	0.20920563662254804	1.3877787807814457e-17			0	1	1	1	0.8307086614173228	0	1	nu=0.01373,chi=0.3	True
-0.33595691903038977	-0.8158574075022345	0.13972123287081828	0.0013875491845190234	0.20094558792486797	0.20099169876979847	211	0	0.48981824375492045	0.28822595127106626	0.001355004536001861	0.20094558792486797	3.469446951953614e-17			0	1	1	1	0.8373015873015873	0	1	nu=0.01373,chi=0.367	True
-0.3323405114940853	-0.788074349008069	0.12869457199911843	0.0013474744822822172	0.1928629855598493	0.19289269375578988	211	0	0.4859594534398633	0.27303248720173184	0.0010452888061550929	0.1928629855598493	1.0408340855860843e-17			0	1	1	1	0.8406374501992032	0	1	nu=0.01373,chi=0.433	True
-0.32881999924410615	-0.7615952371224428	0.11854489443812034	0.001308235660326872	0.18496665799545717	0.1849840227177034	211	0	0.4814375193464818	0.2576404738587029	0.0007699302306185786	0.18496665799545717	1.3877787807814457e-17			0	1	1	1	0.844	0	1	nu=0.01373,chi=0.5	True
-0.32535053301211037	-0.7363308292222912	0.10918784428238135	0.0012697023760715473	0.17726965547863466	0.17727787717285218	212	0	0.4761701848804417	0.24246499059554716	0.0005113523628937676	0.17726965547863466	1.0408340855860843e-17			0	1	1	1	0.8514056224899599	0	1	nu=0.01373,chi=0.567	True
-0.32187037635375854	-0.7121998911410258	0.10054872604469782	0.0012317168370373616	0.16978052215741393	0.1697826884813509	212	0	0.47012343625130043	0.22789711211297028	0.0002530471420818824	0.16978052215741393	1.734723475976807e-17			0	1	1	1	0.8548387096774194	0	1	nu=0.01373,chi=0.633	True
-0.31851151397808436	-0.6891279448554644	0.09256113352039166	0.0011943653215715994	0.1625023475441694	0.16250248044239365	211	0	0.46324652529302507	0.21337639758006413	6.925593486420223e-05	0.1625023475441694	6.938893903907228e-18			0	1	1	1	0.8577235772357723	0	1	nu=0.01373,chi=0.7	True
-0.31998449669527596	-0.6670470812068667	0.08516600764652997	0.0011575862765239389	0.15531708085616486	0.15543704740897976	210	0	0.45280593034856603	0.1821202398431957	0.0017833205614400508	0.15531708085616486	1.3010426069826053e-17			0	1	1	1	0.8571428571428571	0	1	nu=0.01373,chi=0.767	True
-0.3165276724044947	-0.6458950720352898	0.07831064882671795	0.0011213220898717519	0.14848846606590574	0.14858172918960408	210	0	0.44385213546991253	0.17070777391563524	0.0015218930090061165	0.14848846606590574	9.540979117872439e-18			0	1	1	1	0.860655737704918	0	1	nu=0.01373,chi=0.833	True
-0.31297713387928733	-0.6256147945318293	0.07194792449119913	0.0010855149835109785	0.14185861411892198	0.14192839102737612	210	0	0.4342806347518623	0.16018438034779356	0.0012723106236028285	0.14185861411892198	4.336808689942018e-18			0	1	1	1	0.8677685950413223	0	1	nu=0.01373,chi=0.9	True
-0.3512471403574293	-0.9422408956345895	0.19476436594438123	0.0015571874773537176	0.23480261616116488	0.23494220640259472	211	0	0.5002304443171383	0.34471288109378434	0.002788955024195407	0.23480261616116488	2.7755575615628914e-17			0	1	1	1	0.8210116731517509	0	1	nu=0.01884,chi=0.1	True
-0.3473390511406591	-0.9081754801105262	0.1791481849706847	0.0015125754039978425	0.22610621922190147	0.22621879942705655	211	0	0.49806855002948347	0.33162217202697164	0.002400020508433991	0.22610621922190147	4.163336342344337e-17			0	1	1	1	0.82421875	0	1	nu=0.01884,chi=0.167	True
-0.3434862399727089	-0.8758516394997794	0.16486739973481163	0.0014691304320491314	0.21753138456681212	0.21761845079571482	211	0	0.49558401573708727	0.3178998306358013	0.0020223792658223554	0.21753138456681212	1.3877787807814457e-17			0	1	1	1	0.8274509803921568	0	1	nu=0.01884,chi=0.233	True
-0.3397196997722406	-0.8451396436922294	0.15178316915657236	0.0014267631657163386	0.20909273402969245	0.2091578392585535	211	0	0.4927200500003305	0.3034463505959075	0.0016769928152993413	0.20909273402969245	4.163336342344337e-17			0	1	1	1	0.8307086614173228	0	1	nu=0.01884,chi=0.3	True
-0.3360215641469445	-0.8159223181236732	0.1397738254209079	0.0013853886673309338	0.20080881302535009	0.20085406403891543	211	0	0.4893574713153995	0.2886306181105222	0.001341537346111096	0.20080881302535009	2.7755575615628914e-17			0	1	1	1	0.83399209486166	0	1	nu=0.01884,chi=0.367	True
-0.3323967324180409	-0.7880935592036115	0.12873241422303242	0.0013449287935225972	0.19269496911277195	0.1927235235722825	211	0	0.4854154292352041	0.2735632278775523	0.001023824053323396	0.19269496911277195	1.3877787807814457e-17			0	1	1	1	0.8406374501992032	0	1	nu=0.01884,chi=0.433	True
-0.3289442485586429	-0.7615570604192421	0.11856463537326173	0.0013053107730247593	0.18476278935476192	0.18478093440297183	211	0	0.4808318770416238	0.2577958934947017	0.0007879027616759616	0.18476278935476192	6.938893903907228e-18			0	1	1	1	0.844	0	1	nu=0.01884,chi=0.5	True
-0.325475645473278	-0.7362255323114637	0.10918719200081009	0.00126624538503032	0.17702999102688388	0.1770386954843258	212	0	0.475477815253829	0.2426682448524506	0.0005268937602175527	0.17702999102688388	1.3877787807814457e-17			0	1	1	1	0.8514056224899599	0	1	nu=0.01884,chi=0.567	True
-0.32199270638500377	-0.7120187820290678	0.10052607255816334	0.0012278779897543501	0.1695028348540207	0.16950521632631954	212	0	0.46934506730276626	0.2281434490644667	0.000265470908617499	0.1695028348540207	1.3877787807814457e-17			0	1	1	1	0.8548387096774194	0	1	nu=0.01884,chi=0.633	True
-0.3186233477626748	-0.6888638335180557	0.0925155677903491	0.0011901514761475133	0.1621844663562147	0.1621846297039685	211	0	0.4623842189000541	0.21367435792684186	7.628347030409114e-05	0.1621844663562147	1.214306433183765e-17			0	1	1	1	0.8577235772357723	0	1	nu=0.01884,chi=0.7	True
-0.32010895480089685	-0.666693894697159	0.08509712771776647	0.0011530051438740402	0.15495449935899247	0.15507693561737396	210	0	0.45185085155148164	0.18226733322045016	0.0018004970402762876	0.15495449935899247	1.0408340855860843e-17			0	1	1	1	0.8571428571428571	0	1	nu=0.01884,chi=0.767	True
